时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
0.000,359.736,0.270,359.934,0.000,-12.823,0.000,179.736,表3-1启摆,0
0.020,359.714,0.257,359.934,0.000,-22.438,0.000,179.714,表3-1启摆,0
0.040,359.670,0.214,359.934,0.000,-29.647,0.000,179.670,表3-1启摆,0
0.060,359.429,-0.397,359.934,0.000,-12.602,0.000,179.429,表3-1启摆,0
0.080,358.748,-2.747,359.934,0.000,0.379,0.000,178.748,表3-1启摆,0
0.100,358.396,-2.610,359.934,0.000,10.103,0.000,178.396,表3-1启摆,0
0.119,358.396,-2.479,359.934,0.000,17.385,0.000,178.396,表3-1启摆,0
0.139,358.440,-2.115,359.956,10.200,22.816,-0.510,178.440,表3-1启摆,0
0.160,358.550,-2.010,359.934,0.000,26.880,-0.383,178.550,表3-1启摆,0
0.180,358.638,-1.909,359.934,0.000,29.920,-0.287,178.638,表3-1启摆,0
0.199,358.770,-1.244,359.934,0.000,32.144,-0.215,178.770,表3-1启摆,0
0.219,359.407,2.899,359.934,0.000,11.065,-0.161,179.407,表3-1启摆,0
0.239,0.549,4.164,359.934,0.000,20.750,-0.121,179.451,表3-1启摆,0
0.259,1.033,5.155,359.934,0.000,27.931,-0.091,178.967,表3-1启摆,0
0.279,1.978,7.988,359.934,0.000,33.079,-0.068,178.022,表3-1启摆,0
0.300,4.087,14.878,359.934,0.000,36.363,-0.051,175.913,表3-1启摆,0
0.320,7.471,24.034,359.934,0.000,38.059,-0.038,172.529,表3-1启摆,0
0.340,12.458,39.243,359.934,0.000,38.056,-0.029,167.542,表3-1启摆,0
0.360,16.831,43.461,359.934,0.000,37.701,-0.022,163.169,表3-1启摆,0
0.380,19.995,52.927,359.934,4.200,36.642,-0.226,160.005,表3-1启摆,0
0.401,25.708,66.391,359.956,0.000,34.719,-0.170,154.292,表3-1启摆,0
0.421,32.278,73.032,359.956,0.000,32.721,-0.127,147.722,表3-1启摆,0
0.441,35.178,76.400,359.956,0.000,30.941,-0.095,144.822,表3-1启摆,0
0.461,39.199,85.840,359.956,0.000,28.814,-0.072,140.801,表3-1启摆,0
0.481,45.264,96.098,359.956,0.000,26.360,-0.054,134.736,表3-1启摆,0
0.500,48.867,96.363,359.956,4.800,24.497,-0.280,131.133,表3-1启摆,0
0.520,50.625,95.925,359.956,0.000,23.137,-0.210,129.375,表3-1启摆,0
0.540,53.130,99.949,359.956,0.000,21.779,-0.158,126.870,表3-1启摆,0
0.559,57.810,106.681,359.956,0.000,20.197,-0.118,122.190,表3-1启摆,0
0.579,61.985,110.017,359.956,0.000,18.731,-0.089,118.015,表3-1启摆,0
0.599,64.204,108.386,359.956,0.000,17.768,-0.067,115.796,表3-1启摆,0
0.620,65.237,104.977,359.956,0.000,17.332,-0.050,114.763,表3-1启摆,0
0.640,66.050,101.918,359.956,0.000,17.260,-0.037,113.950,表3-1启摆,0
0.660,67.280,101.082,359.956,0.000,17.277,-0.028,112.720,表3-1启摆,0
0.679,69.851,104.758,359.956,0.000,16.982,-0.021,110.149,表3-1启摆,0
0.699,73.938,108.790,359.956,0.000,16.422,-0.016,106.062,表3-1启摆,0
0.719,76.707,109.171,359.956,0.000,15.971,-0.012,103.293,表3-1启摆,0
0.740,78.838,108.122,359.956,4.800,15.720,-0.249,101.162,表3-1启摆,0
0.759,80.266,105.566,359.956,-4.800,15.746,0.053,99.734,表3-1启摆,0
0.779,81.167,102.118,359.956,0.000,16.055,0.040,98.833,表3-1启摆,0
0.800,81.914,98.542,359.956,0.000,16.586,0.030,98.086,表3-1启摆,0
0.820,82.947,96.345,359.956,0.000,17.168,0.023,97.053,表3-1启摆,0
0.839,84.814,98.158,359.956,0.000,17.453,0.017,95.186,表3-1启摆,0
0.859,88.440,103.120,359.956,-4.800,17.251,0.253,91.560,表3-1启摆,0
0.879,91.252,102.464,359.956,4.800,-8.446,-0.051,88.748,表3-1启摆,0
0.900,92.593,98.811,359.956,0.000,-27.412,-0.038,87.407,表3-1启摆,0
0.920,92.681,93.840,359.956,-5.400,-41.221,0.242,87.319,表3-1启摆,0
0.940,92.527,88.818,359.956,0.000,-51.156,0.181,87.473,表3-1启摆,0
0.959,91.604,78.857,359.956,0.000,-57.774,0.136,88.396,表3-1启摆,0
0.979,88.594,65.404,359.956,0.000,-36.010,0.102,91.406,表3-1启摆,0
0.999,84.265,49.474,359.956,0.000,-18.352,0.076,95.735,表3-1启摆,0
1.019,78.530,37.220,359.956,0.000,-4.082,0.057,101.470,表3-1启摆,0
1.040,76.575,33.049,359.956,0.000,6.970,0.043,103.425,表3-1启摆,0
1.059,75.894,30.797,359.956,0.000,15.447,0.032,104.106,表3-1启摆,0
1.079,75.916,29.257,359.956,0.000,21.934,0.024,104.084,表3-1启摆,0
1.100,76.003,28.364,359.956,0.000,26.875,0.018,103.997,表3-1启摆,0
1.120,76.179,27.516,359.956,5.400,30.651,-0.256,103.821,表3-1启摆,0
1.140,76.838,29.770,359.956,0.000,33.294,-0.192,103.162,表3-1启摆,0
1.160,78.684,33.082,359.956,0.000,34.999,-0.144,101.316,表3-1启摆,0
1.179,80.881,36.708,359.956,0.000,35.974,-0.108,99.119,表3-1启摆,0
1.199,82.903,40.812,359.956,0.000,36.362,-0.081,97.097,表3-1启摆,0
1.219,86.704,51.912,359.956,0.000,35.722,-0.061,93.296,表3-1启摆,0
1.240,92.131,60.236,359.956,0.000,8.945,-0.046,87.869,表3-1启摆,0
1.260,96.284,65.474,359.956,0.000,-11.576,-0.034,83.716,表3-1启摆,0
1.280,97.383,61.960,359.956,0.000,-26.673,-0.026,82.617,表3-1启摆,0
1.300,97.273,58.562,359.956,0.000,-37.711,-0.019,82.727,表3-1启摆,0
1.320,97.053,54.284,359.956,0.000,-45.631,-0.014,82.947,表3-1启摆,0
1.340,96.240,47.880,359.956,0.000,-51.034,-0.011,83.760,表3-1启摆,0
1.360,94.263,38.946,359.956,0.000,-54.338,-0.008,85.737,表3-1启摆,0
1.380,89.934,23.229,359.956,0.000,-29.900,-0.006,90.066,表3-1启摆,0
1.400,85.056,10.727,359.956,0.000,-10.524,-0.005,94.944,表3-1启摆,0
1.420,79.937,0.051,359.956,0.000,4.903,-0.003,100.063,表3-1启摆,0
1.440,78.135,-1.212,359.956,0.000,-5.821,-0.003,101.865,表3-1启摆,0
1.460,78.047,-1.181,359.956,0.000,-13.867,-0.002,101.953,表3-1启摆,0
1.480,77.849,-1.692,359.956,0.000,-19.858,-0.001,102.151,表3-1启摆,0
1.500,77.058,-5.867,359.956,0.000,-24.002,-0.001,102.942,表3-1启摆,0
1.519,74.531,-12.114,359.956,0.000,-26.587,-0.001,105.469,表3-1启摆,0
1.539,72.224,-16.518,359.956,0.000,-28.156,-0.001,107.776,表3-1启摆,0
1.559,69.829,-23.102,359.956,0.000,-28.782,-0.000,110.171,表3-1启摆,0
1.579,65.061,-36.107,359.956,0.000,-28.161,-0.000,114.939,表3-1启摆,0
1.599,61.282,-40.122,359.956,0.000,-27.360,-0.000,118.718,表3-1启摆,0
1.619,59.326,-43.396,359.956,0.000,-26.484,-0.000,120.674,表3-1启摆,0
1.639,56.799,-47.466,359.956,0.000,-25.487,-0.000,123.201,表3-1启摆,0
1.659,53.855,-53.853,359.956,0.000,-24.204,-0.000,126.145,表3-1启摆,0
1.679,49.197,-65.710,359.956,0.000,-22.248,-0.000,130.803,表3-1启摆,0
1.699,45.483,-66.805,359.956,0.000,-20.689,-0.000,134.517,表3-1启摆,0
1.719,44.451,-66.554,359.934,0.000,-19.541,-0.000,135.549,表3-1启摆,0
1.739,42.935,-67.607,359.934,0.000,-18.592,-0.000,137.065,表3-1启摆,0
1.759,40.781,-69.866,359.934,0.000,-17.691,-0.000,139.219,表3-1启摆,0
1.779,38.298,-73.693,359.934,0.000,-16.695,-0.000,141.702,表3-1启摆,0
1.800,34.871,-79.788,359.934,0.000,-15.437,-0.000,145.129,表3-1启摆,0
1.820,30.938,-82.639,359.934,-4.800,-14.254,0.240,149.062,表3-1启摆,0
1.840,30.015,-79.677,359.934,0.000,-13.616,0.180,149.985,表3-1启摆,0
1.860,29.619,-77.343,359.934,0.000,-13.332,0.135,150.381,表3-1启摆,0
1.880,29.004,-75.786,359.934,0.000,-13.250,0.101,150.996,表3-1启摆,0
1.900,28.213,-74.037,359.934,0.000,-13.335,0.076,151.787,表3-1启摆,0
1.920,27.180,-73.935,359.934,0.000,-13.407,0.057,152.820,表3-1启摆,0
1.940,25.598,-74.708,359.934,0.000,-13.397,0.043,154.402,表3-1启摆,0
1.960,23.203,-77.963,359.934,0.000,-13.116,0.032,156.797,表3-1启摆,0
1.979,20.237,-81.895,359.934,0.000,-12.576,0.024,159.763,表3-1启摆,0
2.000,17.271,-86.050,359.934,0.000,-11.823,0.018,162.729,表3-1启摆,0
2.020,14.700,-84.417,359.934,0.000,-11.395,0.014,165.300,表3-1启摆,0
2.039,14.326,-81.516,359.934,0.000,-11.317,0.010,165.674,表3-1启摆,0
2.059,13.997,-78.041,359.934,0.000,-11.550,0.008,166.003,表3-1启摆,0
2.080,13.601,-75.549,359.934,0.000,-11.933,0.006,166.399,表3-1启摆,0
2.100,13.030,-74.291,359.934,0.000,-12.326,0.004,166.970,表3-1启摆,0
2.120,12.217,-72.647,359.934,0.000,-12.759,0.003,167.783,表3-1启摆,0
2.139,11.404,-71.624,359.934,0.000,-13.169,0.002,168.596,表3-1启摆,0
2.160,10.063,-72.243,359.934,0.000,-13.424,0.002,169.937,表3-1启摆,0
2.179,7.690,-75.771,359.934,0.000,-13.320,0.001,172.310,表3-1启摆,0
2.199,4.768,-79.002,359.934,0.000,-12.972,0.001,175.232,表3-1启摆,0
2.219,2.153,-82.762,359.934,5.400,-12.395,-0.269,177.847,表3-1启摆,0
2.239,359.275,-83.844,359.934,0.000,7.328,-0.202,179.275,表3-1启摆,0
2.259,358.594,-79.652,359.934,0.000,21.769,-0.151,178.594,表3-1启摆,0
2.279,358.638,-75.669,359.934,0.000,32.266,-0.114,178.638,表3-1启摆,0
2.299,358.726,-71.346,359.934,0.000,39.776,-0.085,178.726,表3-1启摆,0
2.319,359.077,-65.799,359.934,4.800,44.945,-0.304,179.077,表3-1启摆,0
2.339,0.352,-58.339,359.934,0.000,28.996,-0.228,179.648,表3-1启摆,0
2.359,2.637,-48.222,359.934,4.800,16.187,-0.411,177.363,表3-1启摆,0
2.379,6.218,-36.841,359.934,0.000,5.626,-0.308,173.782,表3-1启摆,0
2.399,9.448,-26.929,359.934,0.000,-3.124,-0.231,170.552,表3-1启摆,0
2.419,12.876,-17.782,359.934,0.000,-10.453,-0.173,167.124,表3-1启摆,0
2.439,14.128,-17.403,359.934,0.000,-15.982,-0.130,165.872,表3-1启摆,0
2.459,14.106,-16.533,359.934,0.000,-20.202,-0.098,165.894,表3-1启摆,0
2.479,14.019,-15.736,359.934,4.800,-23.433,-0.313,165.981,表3-1启摆,0
2.500,13.843,-15.819,359.934,0.000,-25.849,-0.235,166.157,表3-1启摆,0
2.519,13.359,-16.768,359.956,4.800,-27.582,-0.416,166.641,表3-1启摆,0
2.539,12.305,-19.200,359.934,-5.400,-28.678,-0.042,167.695,表3-1启摆,0
2.559,10.481,-24.900,359.934,0.000,-29.023,-0.032,169.519,表3-1启摆,0
2.579,6.658,-35.925,359.934,0.000,-28.357,-0.024,173.342,表3-1启摆,0
2.599,1.758,-47.239,359.934,0.000,-26.911,-0.018,178.242,表3-1启摆,0
2.619,357.451,-49.917,359.934,0.000,-6.401,-0.013,177.451,表3-1启摆,0
2.639,356.572,-48.051,359.934,0.000,8.825,-0.010,176.572,表3-1启摆,0
2.659,356.484,-45.648,359.934,0.000,20.043,-0.007,176.484,表3-1启摆,0
2.679,356.528,-43.366,359.934,0.000,28.265,-0.006,176.528,表3-1启摆,0
2.699,356.682,-40.628,359.934,0.000,34.202,-0.004,176.682,表3-1启摆,0
2.719,356.968,-37.456,359.934,0.000,38.390,-0.003,176.968,表3-1启摆,0
2.739,357.979,-32.314,359.934,0.000,41.099,-0.002,177.979,表3-1启摆,0
2.759,359.407,-26.618,359.934,0.000,42.655,-0.002,179.407,表3-1启摆,0
2.779,1.384,-19.467,359.934,4.800,24.022,-0.241,178.616,表3-1启摆,0
2.799,4.856,-7.694,359.934,0.000,9.061,-0.181,175.144,表3-1启摆,0
2.819,8.745,1.211,359.934,0.000,19.494,-0.136,171.255,表3-1启摆,0
2.839,12.788,12.971,359.934,0.000,26.334,-0.102,167.212,表3-1启摆,0
2.859,15.557,14.722,359.934,0.000,31.317,-0.076,164.443,表3-1启摆,0
2.879,16.348,16.626,359.934,0.000,34.895,-0.057,163.652,表3-1启摆,0
2.899,18.127,21.885,359.934,0.000,37.138,-0.043,161.873,表3-1启摆,0
2.919,22.083,33.840,359.934,0.000,37.818,-0.032,157.917,表3-1启摆,0
2.939,28.103,49.308,359.934,5.400,37.033,-0.294,151.897,表3-1启摆,0
2.960,33.201,52.483,359.934,0.000,36.178,-0.221,146.799,表3-1启摆,0
2.979,35.728,58.289,359.956,0.000,35.050,-0.165,144.272,表3-1启摆,0
3.000,40.408,69.744,359.956,5.400,33.245,-0.394,139.592,表3-1启摆,0
3.019,46.692,81.107,359.956,0.000,30.939,-0.296,133.308,表3-1启摆,0
3.039,49.614,81.462,359.956,-4.800,29.180,0.018,130.386,表3-1启摆,0
3.059,51.658,83.509,359.956,0.000,27.689,0.014,128.342,表3-1启摆,0
3.079,55.657,92.683,359.956,0.000,25.802,0.010,124.343,表3-1启摆,0
3.099,61.040,100.289,359.956,0.000,23.750,0.008,118.960,表3-1启摆,0
3.119,64.292,100.045,359.956,0.000,22.231,0.006,115.708,表3-1启摆,0
3.139,65.632,97.742,359.956,0.000,21.285,0.004,114.368,表3-1启摆,0
3.159,67.017,97.145,359.956,0.000,20.625,0.003,112.983,表3-1启摆,0
3.180,69.478,100.658,359.956,0.000,19.836,0.002,110.522,表3-1启摆,0
3.200,73.960,107.205,359.956,0.000,18.696,0.002,106.040,表3-1启摆,0
3.220,77.168,108.595,359.956,0.000,17.724,0.001,102.832,表3-1启摆,0
3.240,79.541,107.485,359.956,0.000,17.089,0.001,100.459,表3-1启摆,0
3.260,80.925,104.751,359.956,-5.400,16.841,0.271,99.075,表3-1启摆,0
3.280,81.760,101.283,359.956,0.000,16.946,0.203,98.240,表3-1启摆,0
3.300,82.727,99.399,359.956,0.000,17.182,0.152,97.273,表3-1启摆,0
3.320,84.397,100.039,359.956,0.000,17.306,0.114,95.603,表3-1启摆,0
3.339,87.869,105.627,359.956,0.000,16.930,0.086,92.131,表3-1启摆,0
3.360,91.055,106.196,359.956,0.000,-8.999,0.064,88.945,表3-1启摆,0
3.380,92.505,102.146,359.956,0.000,-28.107,0.048,87.495,表3-1启摆,0
3.400,92.549,96.769,359.956,0.000,-41.987,0.036,87.451,表3-1启摆,0
3.420,92.373,91.360,359.956,0.000,-51.944,0.027,87.627,表3-1启摆,0
3.440,91.318,81.032,359.956,4.800,-58.546,-0.220,88.682,表3-1启摆,0
3.460,88.242,67.381,359.956,0.000,-36.755,-0.165,91.758,表3-1启摆,0
3.480,83.562,49.072,359.956,0.000,-18.877,-0.124,96.438,表3-1启摆,0
3.500,77.827,37.168,359.956,0.000,-4.472,-0.093,102.173,表3-1启摆,0
3.520,75.784,31.380,359.956,0.000,6.817,-0.070,104.216,表3-1启摆,0
3.539,74.905,29.181,359.956,0.000,15.468,-0.052,105.095,表3-1启摆,0
3.560,74.905,27.722,359.956,0.000,22.079,-0.039,105.095,表3-1启摆,0
3.579,75.015,26.366,359.956,0.000,27.150,-0.029,104.985,表3-1启摆,0
3.600,75.168,25.647,359.956,0.000,31.014,-0.022,104.832,表3-1启摆,0
3.619,75.894,28.055,359.956,0.000,33.710,-0.016,104.106,表3-1启摆,0
3.639,77.827,32.802,359.956,0.000,35.335,-0.012,102.173,表3-1启摆,0
3.660,80.442,37.102,359.956,0.000,36.193,-0.009,99.558,表3-1启摆,0
3.679,82.507,40.737,359.956,0.000,36.532,-0.007,97.493,表3-1启摆,0
3.700,85.693,50.760,359.956,0.000,35.946,-0.005,94.307,表3-1启摆,0
3.720,91.406,60.552,359.956,0.000,9.087,-0.004,88.594,表3-1启摆,0
3.740,95.493,65.565,359.956,0.000,-11.477,-0.003,84.507,表3-1启摆,0
3.759,96.987,62.286,359.956,0.000,-26.626,-0.002,83.013,表3-1启摆,0
3.780,96.877,58.932,359.956,0.000,-37.707,-0.002,83.123,表3-1启摆,0
3.800,96.680,54.605,359.956,0.000,-45.655,-0.001,83.320,表3-1启摆,0
3.820,95.911,48.365,359.956,0.000,-51.093,-0.001,84.089,表3-1启摆,0
3.839,93.845,38.357,359.956,0.000,-54.333,-0.001,86.155,表3-1启摆,0
3.860,89.319,22.489,359.956,0.000,-29.834,-0.001,90.681,表3-1启摆,0
3.880,84.353,8.825,359.956,0.000,-10.315,-0.000,95.647,表3-1启摆,0
3.899,78.816,-0.587,359.956,0.000,-17.287,-0.000,101.184,表3-1启摆,0
3.920,77.212,-3.257,359.956,0.000,-22.292,-0.000,102.788,表3-1启摆,0
3.940,75.652,-8.194,359.956,-5.400,-25.633,0.270,104.348,表3-1启摆,0
3.960,73.279,-13.605,359.956,0.000,-27.685,0.202,106.721,表3-1启摆,0
3.980,71.147,-19.045,359.956,0.000,-28.768,0.152,108.853,表3-1启摆,0
4.000,67.961,-29.132,359.956,0.000,-28.735,0.114,112.039,表3-1启摆,0
4.020,62.622,-37.936,359.956,0.000,-27.974,0.085,117.378,表3-1启摆,0
4.040,60.315,-40.719,359.956,-4.800,-27.169,0.304,119.685,表3-1启摆,0
4.059,58.118,-45.193,359.956,4.800,-26.191,-0.012,121.882,表3-1启摆,0
4.080,55.371,-49.923,359.956,-4.800,-25.061,0.231,124.629,表3-1启摆,0
4.099,51.746,-58.527,359.956,0.000,-23.492,0.173,128.254,表3-1启摆,0
4.119,46.582,-65.591,359.956,0.000,-21.724,0.130,133.418,表3-1启摆,0
4.139,44.912,-64.741,359.956,0.000,-20.469,0.097,135.088,表3-1启摆,0
4.159,43.748,-65.044,359.956,0.000,-19.503,0.073,136.252,表3-1启摆,0
4.180,41.792,-68.212,359.956,0.000,-18.513,0.055,138.208,表3-1启摆,0
4.199,39.353,-70.771,359.934,0.000,-17.556,0.041,140.647,表3-1启摆,0
4.220,36.299,-75.933,359.956,0.000,-16.405,0.031,143.701,表3-1启摆,0
4.239,32.212,-83.176,359.956,0.000,-14.936,0.023,147.788,表3-1启摆,0
4.259,30.103,-79.917,359.956,0.000,-14.107,0.017,149.897,表3-1启摆,0
4.279,29.729,-76.822,359.956,0.000,-13.744,0.013,150.271,表3-1启摆,0
4.299,29.180,-74.300,359.956,0.000,-13.684,0.010,150.820,表3-1启摆,0
4.319,28.389,-72.385,359.956,0.000,-13.799,0.007,151.611,表3-1启摆,0
4.339,27.400,-71.826,359.934,0.000,-13.932,0.005,152.600,表3-1启摆,0
4.359,25.884,-72.915,359.934,0.000,-13.940,0.004,154.116,表3-1启摆,0
4.380,23.533,-75.989,359.934,0.000,-13.689,0.003,156.467,表3-1启摆,0
4.400,20.479,-80.020,359.934,0.000,-13.163,0.002,159.521,表3-1启摆,0
4.420,17.424,-84.629,359.934,0.000,-12.383,0.002,162.576,表3-1启摆,0
4.440,14.634,-82.797,359.934,0.000,-11.950,0.001,165.366,表3-1启摆,0
4.459,14.238,-79.287,359.934,0.000,-11.921,0.001,165.762,表3-1启摆,0
4.480,13.909,-76.163,359.934,0.000,-12.160,0.001,166.091,表3-1启摆,0
4.500,13.447,-73.285,359.934,0.000,-12.580,0.001,166.553,表3-1启摆,0
4.520,12.766,-71.841,359.934,0.000,-13.017,0.000,167.234,表3-1启摆,0
4.540,12.019,-70.139,359.934,0.000,-13.487,0.000,167.981,表3-1启摆,0
4.559,11.008,-69.332,359.934,0.000,-13.907,0.000,168.992,表3-1启摆,0
4.580,9.316,-71.355,359.934,0.000,-14.052,0.000,170.684,表3-1启摆,0
4.600,6.394,-75.497,359.934,0.000,-13.814,0.000,173.606,表3-1启摆,0
4.620,3.450,-78.172,359.934,0.000,-13.412,0.000,176.550,表3-1启摆,0
4.639,0.330,-83.174,359.934,0.000,-12.691,0.000,179.670,表3-1启摆,0
4.659,358.550,-79.975,359.934,0.000,6.782,0.000,178.550,表3-1启摆,0
4.680,358.330,-75.736,359.934,0.000,21.031,0.000,178.330,表3-1启摆,0
4.700,358.374,-71.950,359.934,0.000,31.401,0.000,178.374,表3-1启摆,0
4.720,358.462,-68.082,359.934,0.000,38.854,0.000,178.462,表3-1启摆,0
4.740,358.704,-63.508,359.934,0.000,44.061,0.000,178.704,表3-1启摆,0
4.760,359.824,-56.463,359.934,-4.800,47.376,0.240,179.824,表3-1启摆,0
4.780,1.890,-46.679,359.934,4.800,29.843,-0.060,178.110,表3-1启摆,0
4.800,6.240,-31.865,359.934,0.000,15.452,-0.045,173.760,表3-1启摆,0
4.820,11.360,-15.962,359.934,0.000,3.326,-0.034,168.640,表3-1启摆,0
4.840,15.491,-13.214,359.934,0.000,-5.999,-0.025,164.509,表3-1启摆,0
4.860,15.513,-12.553,359.934,0.000,-13.047,-0.019,164.487,表3-1启摆,0
4.880,15.469,-12.226,359.934,0.000,-18.361,-0.014,164.531,表3-1启摆,0
4.900,15.403,-11.614,359.934,0.000,-22.398,-0.011,164.597,表3-1启摆,0
4.920,15.293,-11.304,359.934,0.000,-25.451,-0.008,164.707,表3-1启摆,0
4.940,15.029,-11.878,359.934,0.000,-27.693,-0.006,164.971,表3-1启摆,0
4.960,14.304,-13.115,359.934,0.000,-29.271,-0.005,165.696,表3-1启摆,0
4.979,13.315,-15.579,359.934,0.000,-30.248,-0.003,166.685,表3-1启摆,0
4.999,11.777,-19.120,359.934,0.000,-30.685,-0.003,168.223,表3-1启摆,0
5.019,9.141,-27.224,359.934,0.000,-30.333,-0.002,170.859,表3-1启摆,0
5.039,4.285,-38.733,359.934,0.000,-29.105,-0.001,175.715,表3-1启摆,0
5.059,358.857,-50.086,359.934,0.000,-8.032,-0.001,178.857,表3-1启摆,0
5.079,356.836,-47.942,359.934,0.000,7.592,-0.001,176.836,表3-1启摆,0
5.099,356.770,-45.545,359.934,-4.800,19.110,0.239,176.770,表3-1启摆,0
5.119,356.836,-42.757,359.934,0.000,27.514,0.180,176.836,表3-1启摆,0
5.140,356.968,-40.590,359.934,0.000,33.636,0.135,176.968,表3-1启摆,0
