时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
5.160,357.231,-37.090,359.934,0.000,37.934,0.101,177.231,表3-1启摆,0
5.179,358.132,-32.596,359.934,0.000,40.781,0.076,178.132,表3-1启摆,0
5.199,359.561,-26.706,359.934,0.000,42.423,0.057,179.561,表3-1启摆,0
5.220,1.582,-19.731,359.934,0.000,23.870,0.043,178.418,表3-1启摆,0
5.240,5.229,-8.094,359.934,0.000,8.981,0.032,174.771,表3-1启摆,0
5.260,9.250,1.521,359.934,0.000,19.408,0.024,170.750,表3-1启摆,0
5.280,13.535,12.065,359.934,0.000,26.346,0.018,166.465,表3-1启摆,0
5.299,15.710,12.721,359.934,0.000,31.493,0.013,164.290,表3-1启摆,0
5.320,16.545,16.105,359.934,0.000,35.071,0.010,163.455,表3-1启摆,0
5.339,18.457,21.990,359.934,0.000,37.261,0.008,161.543,表3-1启摆,0
5.359,22.698,33.791,359.956,4.800,37.915,-0.234,157.302,表3-1启摆,0
5.379,28.894,50.881,359.934,-4.800,36.973,0.064,151.106,表3-1启摆,0
5.400,33.420,53.977,359.934,0.000,36.008,0.048,146.580,表3-1启摆,0
5.419,36.057,60.098,359.956,0.000,34.771,0.036,143.943,表3-1启摆,0
5.440,40.957,71.793,359.956,0.000,32.864,0.027,139.043,表3-1启摆,0
5.459,47.131,81.734,359.956,0.000,30.601,0.020,132.869,表3-1启摆,0
5.479,49.768,82.027,359.956,0.000,28.879,0.015,130.232,表3-1启摆,0
5.499,51.855,84.196,359.956,0.000,27.405,0.011,128.145,表3-1启摆,0
5.519,56.052,92.796,359.956,0.000,25.580,0.009,123.948,表3-1启摆,0
5.540,61.370,99.766,359.956,0.000,23.627,0.006,118.630,表3-1启摆,0
5.559,64.402,99.068,359.956,0.000,22.221,0.005,115.598,表3-1启摆,0
5.580,65.676,96.814,359.956,0.000,21.355,0.004,114.324,表3-1启摆,0
5.599,67.083,96.324,359.956,0.000,20.747,0.003,112.917,表3-1启摆,0
5.619,69.653,100.117,359.956,0.000,19.973,0.002,110.347,表3-1启摆,0
5.639,74.180,105.282,359.956,0.000,18.959,0.002,105.820,表3-1启摆,0
5.659,77.366,106.797,359.956,0.000,18.072,0.001,102.634,表3-1启摆,0
5.679,79.695,106.168,359.956,0.000,17.460,0.001,100.305,表3-1启摆,0
5.700,81.079,103.499,359.956,0.000,17.224,0.001,98.921,表3-1启摆,0
5.719,81.848,100.364,359.956,-5.400,17.310,0.270,98.152,表3-1启摆,0
5.739,82.925,98.166,359.956,0.000,17.559,0.203,97.075,表3-1启摆,0
5.759,84.749,99.378,359.956,0.000,17.644,0.152,95.251,表3-1启摆,0
5.780,88.418,104.549,359.956,0.000,17.274,0.114,91.582,表3-1启摆,0
5.799,91.340,104.571,359.956,0.000,-8.605,0.086,88.660,表3-1启摆,0
5.819,92.791,101.353,359.956,0.000,-27.745,0.064,87.209,表3-1启摆,0
5.839,92.922,96.285,359.956,0.000,-41.675,0.048,87.078,表3-1启摆,0
5.859,92.769,90.871,359.956,4.800,-51.669,-0.204,87.231,表3-1启摆,0
5.879,91.868,80.597,359.956,0.000,-58.304,-0.153,88.132,表3-1启摆,0
5.899,88.792,66.818,359.956,0.000,-36.526,-0.115,91.208,表3-1启摆,0
5.919,84.529,51.477,359.956,0.000,-18.907,-0.086,95.471,表3-1启摆,0
5.939,78.750,38.703,359.956,0.000,-4.622,-0.065,101.250,表3-1启摆,0
5.959,76.663,34.158,359.956,0.000,6.472,-0.048,103.337,表3-1启摆,0
5.979,75.916,31.850,359.956,0.000,14.985,-0.036,104.084,表3-1启摆,0
5.999,75.894,30.257,359.956,0.000,21.504,-0.027,104.106,表3-1启摆,0
6.019,76.003,29.284,359.956,0.000,26.475,-0.020,103.997,表3-1启摆,0
6.040,76.157,28.360,359.956,0.000,30.280,-0.015,103.843,表3-1启摆,0
6.059,76.685,29.942,359.956,0.000,33.002,-0.011,103.315,表3-1启摆,0
6.080,78.464,33.155,359.956,0.000,34.774,-0.009,101.536,表3-1启摆,0
6.100,80.684,36.537,359.956,0.000,35.819,-0.006,99.316,表3-1启摆,0
6.119,82.595,39.420,359.956,-5.400,36.362,0.265,97.405,表3-1启摆,0
6.139,85.847,48.879,359.956,0.000,35.977,0.199,94.153,表3-1启摆,0
6.159,91.472,58.495,359.956,5.400,9.282,-0.121,88.528,表3-1启摆,0
6.179,95.493,63.821,359.956,0.000,-11.185,-0.091,84.507,表3-1启摆,0
6.200,96.943,60.630,359.956,0.000,-26.268,-0.068,83.057,表3-1启摆,0
6.219,96.833,57.058,359.956,0.000,-37.281,-0.051,83.167,表3-1启摆,0
6.239,96.680,53.695,359.956,0.000,-45.259,-0.038,83.320,表3-1启摆,0
6.259,95.933,47.531,359.956,0.000,-50.726,-0.029,84.067,表3-1启摆,0
6.279,93.999,37.864,359.956,0.000,-54.017,-0.022,86.001,表3-1启摆,0
6.299,89.583,23.101,359.956,-4.800,-29.648,0.224,90.417,表3-1启摆,0
6.319,84.749,10.456,359.956,0.000,-10.312,0.168,95.251,表3-1启摆,0
6.339,79.255,0.633,359.956,-4.800,5.013,0.366,100.745,表3-1启摆,0
6.360,77.849,0.301,359.956,0.000,16.535,0.274,102.151,表3-1启摆,0
6.380,77.893,0.286,359.956,0.000,25.177,0.206,102.107,表3-1启摆,0
6.401,78.025,0.332,359.956,0.000,31.655,0.154,101.975,表3-1启摆,0
6.420,78.245,1.785,359.956,0.000,36.392,0.116,101.755,表3-1启摆,0
6.440,79.124,5.206,359.956,0.000,39.658,0.087,100.876,表3-1启摆,0
6.460,80.947,10.196,359.956,-4.800,41.689,0.305,99.053,表3-1启摆,0
6.480,83.013,16.166,359.956,0.000,42.712,0.229,96.987,表3-1启摆,0
6.500,87.473,31.258,359.956,0.000,42.216,0.172,92.527,表3-1启摆,0
6.520,93.450,42.115,359.956,0.000,15.334,0.129,86.550,表3-1启摆,0
6.540,97.954,45.979,359.956,0.000,-5.152,0.097,82.046,表3-1启摆,0
6.559,99.163,45.120,359.956,0.000,-20.444,0.072,80.837,表3-1启摆,0
6.579,99.250,42.864,359.956,0.000,-31.724,0.054,80.750,表3-1启摆,0
6.600,99.075,40.121,359.956,0.000,-39.954,0.041,80.925,表3-1启摆,0
6.619,98.701,36.615,359.956,0.000,-45.833,0.031,81.299,表3-1启摆,0
6.639,97.053,29.414,359.956,0.000,-49.639,0.023,82.947,表3-1启摆,0
6.659,94.658,21.523,359.956,0.000,-51.832,0.017,85.342,表3-1启摆,0
6.680,90.769,7.097,359.956,0.000,-52.269,0.013,89.231,表3-1启摆,0
6.699,85.759,-5.798,359.956,0.000,-48.316,0.010,94.241,表3-1启摆,0
6.719,78.860,-22.728,359.956,0.000,-43.933,0.007,101.140,表3-1启摆,0
6.740,73.630,-33.831,359.956,0.000,-39.715,0.005,106.370,表3-1启摆,0
6.760,69.280,-43.990,359.956,0.000,-35.701,0.004,110.720,表3-1启摆,0
6.779,62.952,-57.450,359.956,0.000,-31.563,0.003,117.048,表3-1启摆,0
6.799,59.282,-61.328,359.956,0.000,-28.134,0.002,120.718,表3-1启摆,0
6.820,56.360,-65.131,359.956,0.000,-25.244,0.002,123.640,表3-1启摆,0
6.839,53.020,-71.955,359.956,-5.400,-22.505,0.271,126.980,表3-1启摆,0
6.859,47.878,-82.277,359.956,0.000,-19.586,0.203,132.122,表3-1启摆,0
6.879,45.264,-80.533,359.956,0.000,-17.543,0.153,134.736,表3-1启摆,0
6.899,44.451,-79.117,359.956,0.000,-16.129,0.114,135.549,表3-1启摆,0
6.919,43.198,-78.551,359.956,0.000,-15.116,0.086,136.802,表3-1启摆,0
6.940,41.440,-79.273,359.956,0.000,-14.296,0.064,138.560,表3-1启摆,0
6.959,39.419,-80.500,359.956,0.000,-13.578,0.048,140.581,表3-1启摆,0
6.979,37.002,-83.285,359.934,-10.200,-12.806,0.546,142.998,表3-1启摆,0
6.999,33.706,-87.760,359.956,0.000,-11.853,0.410,146.294,表3-1启摆,0
7.019,30.828,-86.432,359.956,0.000,-11.248,0.307,149.172,表3-1启摆,0
7.039,30.366,-82.441,359.934,0.000,-11.130,0.230,149.634,表3-1启摆,0
7.060,30.037,-79.969,359.934,0.000,-11.248,0.173,149.963,表3-1启摆,0
7.080,29.597,-77.140,359.934,0.000,-11.573,0.130,150.403,表3-1启摆,0
7.100,29.026,-74.993,359.934,0.000,-11.997,0.097,150.974,表3-1启摆,0
7.119,28.345,-72.714,359.934,-5.400,-12.506,0.343,151.655,表3-1启摆,0
7.139,27.466,-71.748,359.934,0.000,-12.969,0.257,152.534,表3-1启摆,0
7.159,26.125,-71.790,359.934,0.000,-13.313,0.193,153.875,表3-1启摆,0
7.179,24.082,-74.621,359.956,0.000,-13.333,0.145,155.918,表3-1启摆,0
7.199,21.226,-78.240,359.934,0.000,-13.045,0.108,158.774,表3-1启摆,0
7.219,18.435,-81.228,359.934,0.000,-12.579,0.081,161.565,表3-1启摆,0
7.240,15.293,-83.137,359.934,0.000,-12.069,0.061,164.707,表3-1启摆,0
7.259,14.370,-80.090,359.934,0.000,-11.942,0.046,165.630,表3-1启摆,0
7.279,14.019,-77.255,359.934,0.000,-12.085,0.034,165.981,表3-1启摆,0
7.300,13.601,-74.532,359.934,0.000,-12.420,0.026,166.399,表3-1启摆,0
7.319,13.030,-72.756,359.934,0.000,-12.819,0.019,166.970,表3-1启摆,0
7.339,12.349,-70.648,359.934,0.000,-13.296,0.014,167.651,表3-1启摆,0
7.359,11.492,-69.486,359.934,-4.800,-13.751,0.251,168.508,表3-1启摆,0
7.379,10.151,-70.271,359.934,0.000,-14.026,0.188,169.849,表3-1启摆,0
7.399,7.712,-74.348,359.934,0.000,-13.891,0.141,172.288,表3-1启摆,0
7.419,4.570,-77.860,359.934,0.000,-13.495,0.106,175.430,表3-1启摆,0
7.439,1.692,-82.397,359.934,0.000,-12.819,0.079,178.308,表3-1启摆,0
7.460,358.901,-82.418,359.934,0.000,6.891,0.060,178.901,表3-1启摆,0
7.479,358.484,-78.297,359.934,0.000,21.327,0.045,178.484,表3-1启摆,0
7.499,358.528,-74.382,359.934,0.000,31.827,0.033,178.528,表3-1启摆,0
7.519,358.638,-70.153,359.934,0.000,39.347,0.025,178.638,表3-1启摆,0
7.539,358.945,-64.935,359.934,0.000,44.550,0.019,178.945,表3-1启摆,0
7.559,0.110,-57.428,359.934,0.000,28.624,0.014,179.890,表3-1启摆,0
7.579,2.021,-49.577,359.934,0.000,16.021,0.011,177.979,表3-1启摆,0
7.599,5.054,-38.008,359.934,0.000,5.600,0.008,174.946,表3-1启摆,0
7.620,8.042,-29.328,359.934,0.000,-2.943,0.006,171.958,表3-1启摆,0
7.640,10.525,-21.951,359.934,0.000,-9.968,0.004,169.475,表3-1启摆,0
7.660,12.854,-16.504,359.934,0.000,-15.694,0.003,167.146,表3-1启摆,0
7.679,13.206,-15.709,359.934,0.000,-20.054,0.003,166.794,表3-1启摆,0
7.699,13.162,-14.923,359.934,0.000,-23.390,0.002,166.838,表3-1启摆,0
7.719,13.008,-14.747,359.934,0.000,-25.907,0.001,166.992,表3-1启摆,0
7.739,12.722,-14.970,359.934,0.000,-27.776,0.001,167.278,表3-1启摆,0
7.759,11.865,-18.241,359.934,0.000,-28.904,0.001,168.135,表3-1启摆,0
7.779,9.778,-24.349,359.934,0.000,-29.238,0.001,170.222,表3-1启摆,0
7.799,5.603,-35.492,359.934,0.000,-28.555,0.000,174.397,表3-1启摆,0
7.819,0.615,-47.757,359.934,0.000,-27.016,0.000,179.385,表3-1启摆,0
7.839,357.144,-48.369,359.934,-4.800,-6.610,0.240,177.144,表3-1启摆,0
7.859,356.265,-46.881,359.934,0.000,8.570,0.180,176.265,表3-1启摆,0
7.879,356.023,-44.297,359.934,0.000,19.739,0.135,176.023,表3-1启摆,0
7.899,356.089,-41.842,359.934,0.000,27.909,0.101,176.089,表3-1启摆,0
7.919,356.243,-39.180,359.934,0.000,33.814,0.076,176.243,表3-1启摆,0
7.939,356.572,-35.511,359.934,0.000,37.936,0.057,176.572,表3-1启摆,0
7.959,357.649,-30.825,359.934,0.000,40.634,0.043,177.649,表3-1启摆,0
7.979,358.945,-25.504,359.934,0.000,42.212,0.032,178.945,表3-1启摆,0
8.000,0.747,-18.409,359.934,5.400,23.601,-0.246,179.253,表3-1启摆,0
8.019,3.472,-9.868,359.934,0.000,8.928,-0.184,176.528,表3-1启摆,0
8.039,7.031,-1.485,359.934,0.000,-2.780,-0.138,172.969,表3-1启摆,0
8.059,9.668,4.439,359.934,0.000,10.343,-0.104,170.332,表3-1启摆,0
8.080,12.283,12.497,359.934,0.000,19.510,-0.078,167.717,表3-1启摆,0
8.100,14.458,14.543,359.934,0.000,26.215,-0.058,165.542,表3-1启摆,0
8.119,15.095,16.035,359.934,4.800,31.118,-0.284,164.905,表3-1启摆,0
8.140,16.150,17.994,359.934,0.000,34.631,-0.213,163.850,表3-1启摆,0
8.159,17.820,22.344,359.934,0.000,36.901,-0.160,162.180,表3-1启摆,0
8.179,21.379,33.467,359.934,0.000,37.672,-0.120,158.621,表3-1启摆,0
8.199,27.092,49.223,359.956,0.000,36.930,-0.090,152.908,表3-1启摆,0
8.219,32.871,53.302,359.934,0.000,36.032,-0.067,147.129,表3-1启摆,0
8.240,35.200,58.017,359.956,0.000,34.964,-0.051,144.800,表3-1启摆,0
8.259,39.441,68.286,359.956,0.000,33.302,-0.038,140.559,表3-1启摆,0
8.279,45.681,81.462,359.956,0.000,30.952,-0.028,134.319,表3-1启摆,0
8.300,49.285,81.799,359.956,0.000,29.161,-0.021,130.715,表3-1启摆,0
8.319,51.152,82.839,359.956,0.000,27.731,-0.016,128.848,表3-1启摆,0
8.339,54.624,90.457,359.956,0.000,26.020,-0.012,125.376,表3-1启摆,0
8.360,60.007,98.984,359.956,4.800,24.023,-0.249,119.993,表3-1启摆,0
8.380,63.831,100.635,359.956,4.800,22.386,-0.427,116.169,表3-1启摆,0
8.400,65.369,98.303,359.956,0.000,21.354,-0.320,114.631,表3-1启摆,0
8.420,66.621,97.168,359.956,0.000,20.675,-0.240,113.379,表3-1启摆,0
8.440,68.708,99.660,359.956,-4.800,19.957,0.060,111.292,表3-1启摆,0
8.459,72.817,107.427,359.956,0.000,18.768,0.045,107.183,表3-1启摆,0
8.480,76.487,109.405,359.956,0.000,17.711,0.034,103.513,表3-1启摆,0
8.500,78.970,109.815,359.956,0.000,16.883,0.025,101.030,表3-1启摆,0
8.519,80.618,107.384,359.956,0.000,16.466,0.019,99.382,表3-1启摆,0
8.540,81.475,103.695,359.956,0.000,16.463,0.014,98.525,表3-1启摆,0
8.560,82.332,100.730,359.956,0.000,16.708,0.011,97.668,表3-1启摆,0
8.579,83.650,99.954,359.956,4.800,16.957,-0.232,96.350,表3-1启摆,0
8.599,86.265,104.076,359.956,0.000,16.799,-0.174,93.735,表3-1启摆,0
8.619,90.044,106.012,359.956,-5.400,-9.082,0.140,89.956,表3-1启摆,0
8.639,91.802,101.372,359.956,-4.800,-28.104,0.345,88.198,表3-1启摆,0
8.659,91.758,96.063,359.956,0.000,-41.926,0.258,88.242,表3-1启摆,0
8.679,91.560,90.390,359.956,0.000,-51.817,0.194,88.440,表3-1启摆,0
8.699,90.593,81.250,359.956,-5.400,-58.469,0.415,89.407,表3-1启摆,0
8.719,87.869,68.878,359.956,0.000,-36.822,0.312,92.131,表3-1启摆,0
8.739,83.013,49.294,359.956,0.000,-18.946,0.234,96.987,表3-1启摆,0
8.759,77.476,38.309,359.956,0.000,-4.619,0.175,102.524,表3-1启摆,0
8.779,75.476,32.614,359.956,-5.400,6.603,0.401,104.524,表3-1启摆,0
8.799,74.553,30.653,359.956,0.000,15.185,0.301,105.447,表3-1启摆,0
8.819,74.575,29.121,359.956,0.000,21.749,0.226,105.425,表3-1启摆,0
8.840,74.685,28.204,359.956,0.000,26.749,0.169,105.315,表3-1启摆,0
8.860,74.839,27.064,359.956,0.000,30.594,0.127,105.161,表3-1启摆,0
8.879,75.344,28.381,359.956,0.000,33.368,0.095,104.656,表3-1启摆,0
8.900,76.970,32.482,359.956,0.000,35.105,0.071,103.030,表3-1启摆,0
8.919,79.607,37.848,359.956,0.000,35.958,0.054,100.393,表3-1启摆,0
8.940,81.936,40.695,359.956,0.000,36.359,0.040,98.064,表3-1启摆,0
8.960,84.419,47.331,359.956,0.000,36.104,0.030,95.581,表3-1启摆,0
8.980,89.780,59.814,359.956,0.000,34.867,0.023,90.220,表3-1启摆,0
9.000,94.482,67.473,359.956,-4.800,7.698,0.257,85.518,表3-1启摆,0
9.019,97.976,68.480,359.956,0.000,-12.764,0.193,82.024,表3-1启摆,0
9.039,98.459,64.546,359.956,0.000,-27.780,0.145,81.541,表3-1启摆,0
9.059,98.350,61.049,359.956,-4.800,-38.749,0.348,81.650,表3-1启摆,0
9.079,98.086,56.856,359.956,0.000,-46.625,0.261,81.914,表3-1启摆,0
9.100,97.163,50.983,359.956,0.000,-52.040,0.196,82.837,表3-1启摆,0
9.119,95.120,42.104,359.956,0.000,-55.357,0.147,84.880,表3-1启摆,0
9.141,91.582,27.009,359.956,0.000,-56.581,0.110,88.418,表3-1启摆,0
9.159,86.221,12.458,359.956,0.000,-30.679,0.083,93.779,表3-1启摆,0
9.179,79.255,-5.534,359.956,0.000,-32.146,0.062,100.745,表3-1启摆,0
9.200,75.037,-14.078,359.956,0.000,-32.530,0.047,104.963,表3-1启摆,0
9.220,71.697,-20.214,359.956,0.000,-32.304,0.035,108.303,表3-1启摆,0
9.240,68.269,-31.113,359.956,0.000,-31.222,0.026,111.731,表3-1启摆,0
9.260,62.534,-41.467,359.956,0.000,-29.542,0.020,117.466,表3-1启摆,0
9.280,59.854,-44.554,359.956,0.000,-28.024,0.015,120.146,表3-1启摆,0
9.299,57.349,-49.376,359.956,5.400,-26.482,-0.259,122.651,表3-1启摆,0
9.319,54.426,-54.798,359.956,4.800,-24.870,-0.434,125.574,表3-1启摆,0
9.339,50.120,-65.738,359.956,0.000,-22.746,-0.326,129.880,表3-1启摆,0
9.360,45.747,-68.091,359.956,0.000,-20.955,-0.244,134.253,表3-1启摆,0
9.380,44.648,-67.116,359.956,0.000,-19.693,-0.183,135.352,表3-1启摆,0
9.400,43.286,-67.870,359.956,0.000,-18.684,-0.137,136.714,表3-1启摆,0
9.420,41.177,-70.117,359.934,-5.400,-17.739,0.167,138.823,表3-1启摆,0
9.440,38.650,-73.061,359.956,0.000,-16.783,0.125,141.350,表3-1启摆,0
9.460,35.354,-79.128,359.956,0.000,-15.559,0.094,144.646,表3-1启摆,0
9.480,31.333,-84.262,359.956,4.800,-14.210,-0.170,148.667,表3-1启摆,0
9.500,30.059,-80.409,359.956,0.000,-13.521,-0.127,149.941,表3-1启摆,0
9.520,29.663,-77.558,359.956,0.000,-13.243,-0.095,150.337,表3-1启摆,0
9.540,29.092,-75.390,359.934,0.000,-13.217,-0.072,150.908,表3-1启摆,0
9.561,28.323,-73.691,359.934,0.000,-13.339,-0.054,151.677,表3-1启摆,0
9.581,27.356,-72.466,359.934,0.000,-13.533,-0.040,152.644,表3-1启摆,0
9.601,25.840,-73.223,359.934,0.000,-13.616,-0.030,154.160,表3-1启摆,0
9.621,23.489,-76.372,359.934,0.000,-13.414,-0.023,156.511,表3-1启摆,0
9.640,20.544,-79.933,359.934,0.000,-12.964,-0.017,159.456,表3-1启摆,0
9.660,17.622,-83.316,359.934,0.000,-12.343,-0.013,162.378,表3-1启摆,0
9.680,14.788,-82.751,359.934,0.000,-11.925,-0.010,165.212,表3-1启摆,0
9.700,14.304,-79.453,359.934,0.000,-11.887,-0.007,165.696,表3-1启摆,0
9.720,13.953,-76.590,359.956,4.800,-12.099,-0.245,166.047,表3-1启摆,0
9.740,13.491,-73.691,359.934,0.000,-12.501,-0.184,166.509,表3-1启摆,0
9.760,12.876,-71.476,359.934,0.000,-12.988,-0.138,167.124,表3-1启摆,0
9.780,12.173,-69.763,359.934,0.000,-13.496,-0.104,167.827,表3-1启摆,0
9.800,11.250,-68.944,359.934,0.000,-13.946,-0.078,168.750,表3-1启摆,0
9.820,9.734,-70.147,359.934,0.000,-14.183,-0.058,170.266,表3-1启摆,0
9.840,7.009,-74.920,359.934,0.000,-13.961,-0.044,172.991,表3-1启摆,0
9.860,3.999,-77.864,359.934,0.000,-13.548,-0.033,176.001,表3-1启摆,0
9.880,1.011,-82.071,359.934,0.000,-12.885,-0.025,178.989,表3-1启摆,0
9.900,358.704,-80.337,359.934,0.000,6.666,-0.018,178.704,表3-1启摆,0
9.920,358.440,-76.080,359.934,0.000,20.974,-0.014,178.440,表3-1启摆,0
9.940,358.484,-72.276,359.934,0.000,31.385,-0.010,178.484,表3-1启摆,0
9.960,358.594,-68.392,359.934,0.000,38.869,-0.008,178.594,表3-1启摆,0
9.980,358.835,-64.103,359.934,0.000,44.122,-0.006,178.835,表3-1启摆,0
10.000,359.714,-57.958,359.934,0.000,47.547,-0.004,179.714,表3-1启摆,0
10.020,1.516,-48.970,359.934,0.000,30.163,-0.003,178.484,表3-1启摆,0
10.040,5.339,-34.611,359.934,0.000,15.921,-0.002,174.661,表3-1启摆,0
10.059,9.866,-21.751,359.934,0.000,4.163,-0.002,170.134,表3-1启摆,0
10.080,14.282,-13.133,359.934,0.000,-5.377,-0.001,165.718,表3-1启摆,0
10.099,14.897,-12.477,359.934,0.000,-12.588,-0.001,165.103,表3-1启摆,0
10.119,14.854,-12.123,359.934,0.000,-18.025,-0.001,165.146,表3-1启摆,0
10.140,14.810,-11.517,359.934,0.000,-22.154,-0.001,165.190,表3-1启摆,0
10.159,14.700,-11.211,359.934,0.000,-25.276,-0.000,165.300,表3-1启摆,0
10.179,14.546,-11.460,359.934,0.000,-27.597,-0.000,165.454,表3-1启摆,0
10.199,14.128,-11.817,359.934,0.000,-29.308,-0.000,165.872,表3-1启摆,0
10.220,13.381,-13.236,359.934,0.000,-30.472,-0.000,166.619,表3-1启摆,0
10.240,12.371,-15.875,359.934,0.000,-31.124,-0.000,167.629,表3-1启摆,0
10.259,10.349,-21.831,359.934,0.000,-31.114,-0.000,169.651,表3-1启摆,0
10.280,6.130,-33.459,359.934,0.000,-30.133,-0.000,173.870,表3-1启摆,0
10.299,0.857,-46.636,359.934,0.000,-28.292,-0.000,179.143,表3-1启摆,0
10.319,356.990,-48.654,359.934,0.000,-7.543,-0.000,176.990,表3-1启摆,0
10.339,355.979,-47.962,359.934,0.000,7.961,-0.000,175.979,表3-1启摆,0
